name,id,wikidataId,firstAuthor,numOfCoAuthors,title,subtitle,normalizedGenre,digitalSource,originalSourcePublisher,originalSourcePubPlace,originalSourceYear,originalSourceNumberOfPages,yearNormalized,size,libretto,averageClustering,density,averagePathLength,maxDegreeIds,averageDegree,diameter,datePremiered,yearPremiered,yearPrinted,maxDegree,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numConnectedComponents,numEdges,yearWritten,numOfSegments,wikipediaLinkCount,numOfActs,numOfScenes,wordCountText,wordCountSp,wordCountStage,numOfP,numOfL
"kotzebue-blind-geladen","ger000615","Q884182","Kotzebue","0","Blind geladen","Lustspiel in Einem Akt","Comedy","https://de.wikisource.org/wiki/Blind_geladen","Hartmann","Leipzig","1811","70","1810","7","false","0.6904761904761906","0.6190476190476191","1.380952380952381","thal","3.7142857142857144","2","1810-11-18","1810","1811","6","7","1","6","0","0","1","13","","23","1","0","23","6645","6341","372","498","0"
"kotzebue-das-kind-der-liebe","ger000700","Q125580548","Kotzebue","0","Das Kind der Liebe","Ein Schauspiel in fünf Akten","","https://books.google.com/books?id=DSwHAAAAQAAJ&printsec=frontcover","Kummer","Leipzig","1791","198","1790","19","false","0.5239006607427661","0.23976608187134502","2.128654970760234","pfarrer","4.315789473684211","4","1790-02-10","1790","1791","11","19","4","15","0","0","1","41","","40","0","5","40","27170","23849","1992","914","0"
"kotzebue-das-koestlichste","ger000676","Q124435188","Kotzebue","0","Das Köstlichste","Schauspiel in Einem Akt","","https://books.google.com/books?id=KY5TAAAAcAAJ&pg=PA97","La Garde","Berlin","1806","34","1806","9","false","0.8042328042328042","0.6666666666666666","1.3611111111111112","aldor|ellina|korasmin","5.333333333333333","3","","","1806","7","9","1","8","0","0","1","24","","8","0","0","8","3890","3798","95","0","430"
"kotzebue-das-posthaus-in-treuenbrietzen","ger000679","Q110889067","Kotzebue","0","Das Posthaus in Treuenbrietzen","Lustspiel in einem Akt","Comedy","https://books.google.com/books?id=sI9TAAAAcAAJ&pg=PA1","Kummer","Leipzig","1808","71","1807","6","false","0.9","0.8","1.2","fix|therese","4","2","1807-12-20","1807","1808","5","6","2","4","0","0","1","12","","16","0","0","16","6715","6582","427","509","2"
"kotzebue-das-unsichtbare-maedchen","ger000636","Q121433916","Kotzebue","0","Das unsichtbare Mädchen","Ein Intermezzo","","https://books.google.com/books?id=F5BTAAAAcAAJ&pg=PA303","Hartmann","Leipzig","1812","34","1811","3","false","1","1","1","suschen|goldangel|stoffel","2","1","","1811","1812","2","3","1","2","0","0","1","3","","5","0","0","5","3311","3211","82","124","171"
"kotzebue-der-arme-poet","ger000583","Q112775643","Kotzebue","0","Der arme Poet","Ein Schauspiel in Einem Akt","","https://books.google.com/books?id=RZUeAQAAIAAJ&pg=PA142-IA3","Hartmann","Leipzig","1813","54","1812","5","false","0.8","0.7","1.3","lorenz|therese","2.8","2","1812-08-17","1812","1813","4","5","2","3","0","0","1","7","","9","0","0","9","6067","5929","290","242","0"
"kotzebue-der-freimaurer","ger000487","Q89212706","Kotzebue","0","Der Freimaurer","Lustspiel in Einem Act","Comedy","https://www.projekt-gutenberg.org/kotzebue/freimaur/freimaur.html","","","","","1817","4","false","0.8333333333333333","0.8333333333333334","1.1666666666666667","karoline|graf","2.5","2","","1817","1818","3","4","1","3","0","0","1","5","","10","0","0","10","4531","4463","73","0","471"
"kotzebue-der-hyperboreische-esel","ger000188","Q56448380","Kotzebue","0","Der Hyperboreische Esel, oder Die heutige Bildung","Ein drastisches Drama und philosophisches Lustspiel für Jünglinge / In einem Aufzuge","Comedy","http://www.textgridrep.org/textgrid:r2mm.0","","","","","1799","6","false","1","1","1","several characters","5","1","","1799","1799","5","6","2","4","0","0","1","15","","12","0","0","12","7273","5671","242","321","0"
"kotzebue-der-schutzgeist","ger000485","Q88192948","Kotzebue","0","Der Schutzgeist","Eine dramatische Legende in sechs Akten nebst einem Vorspiel","","http://www.deutschestextarchiv.de/kotzebue_schutzgeist_1814","Kummer","Leipzig","1814","275","1814","28","false","0.6553803339517624","0.14285714285714285","2.502645502645503","adelheid","3.857142857142857","5","","1814","1814","16","28","5","21","2","2","1","54","","52","0","7","51","24976","24124","1776","0","3223"
"kotzebue-der-verschwiegene-wider-willen","ger000579","Q112164010","Kotzebue","0","Der Verschwiegene wider Willen, oder die Fahrt von Berlin nach Potsdam","Ein Lustspiel in Einem Act","Comedy","https://de.wikisource.org/wiki/Der_Verschwiegene_wider_Willen","Hartmann","Leipzig","1816","70","1815","8","false","0.7696428571428572","0.6428571428571429","1.3571428571428572","frosch","4.5","2","1815-11-19","1815","1816","7","8","2","6","0","0","1","18","","25","0","0","25","7075","6709","491","412","0"
"kotzebue-der-weibliche-jacobiner-clubb","ger000578","Q111939198","Kotzebue","0","Der weibliche Jacobiner-Clubb","Ein politisches Lustspiel in Einem Aufzug","Comedy","https://de.wikisource.org/wiki/Der_weibliche_Jacobiner-Clubb","Kummer","Leipzig","1792","72","1791","20","false","0.865066844919786","0.7315789473684211","1.2736842105263158","duport|madam_duport|antoinette","13.9","3","1791-11-19","1791","1792","18","20","10","10","0","0","1","139","1791","18","0","0","18","7726","7393","496","478","0"
"kotzebue-der-wirrwarr","ger000494","Q91933035","Kotzebue","0","Der Wirrwarr, oder der Muthwillige","Eine Posse in fünf Akten","Comedy","https://www.projekt-gutenberg.org/kotzebue/wirrwarr/index.html","","","","","1801","10","false","0.792063492063492","0.6222222222222222","1.3777777777777778","fritz","5.6","2","","1801","1803","9","10","4","6","0","0","1","28","","50","0","5","50","18601","18022","1608","1343","0"
"kotzebue-die-alten-liebschaften","ger000666","Q124079923","Kotzebue","0","Die alten Liebschaften","Lustspiel in Einem Akt","Comedy","https://books.google.com/books?id=F5BTAAAAcAAJ&pg=PA51","Hartmann","Leipzig","1812","48","1811","3","false","1","1","1","julie|baron|elise","2","1","1811-09-21","1811","1812","2","3","2","1","0","0","1","3","","11","0","0","11","5051","4980","178","0","530"
"kotzebue-die-beiden-klingsberg","ger000281","Q56448388","Kotzebue","0","Die beiden Klingsberg","Ein Lustspiel in vier Akten","Comedy","http://www.textgridrep.org/textgrid:r2mv.0","","","","","1801","13","false","0.7399322899322899","0.46153846153846156","1.564102564102564","graf","5.538461538461538","3","","","1801","11","13","6","7","0","0","1","36","","54","0","4","54","20117","19587","1520","1280","4"
"kotzebue-die-deutschen-kleinstaedter","ger000225","Q1218034","Kotzebue","0","Die deutschen Kleinstädter","Ein Lustspiel in vier Akten","Comedy","http://www.textgridrep.org/textgrid:r2m4.0","","","","","1802","13","false","0.8637362637362638","0.6666666666666666","1.3333333333333333","frau_staar","8","2","","1802","1803","12","13","5","7","1","1","1","52","","53","1","4","53","18025","17479","1058","1160","21"
"kotzebue-die-indianer-in-england","ger000057","Q22712283","Kotzebue","0","Die Indianer in England","Lustspiel in drei Aufzügen","Comedy","http://www.textgridrep.org/textgrid:r2mn.0","","","","","1789","14","false","0.9150072150072149","0.7472527472527473","1.2637362637362637","kaberdar|liddy|samuel","9.714285714285714","3","","1789","1790","12","14","3","11","0","0","1","68","1788","43","0","3","43","23188","22649","1891","1153","0"
"kotzebue-die-spanier-in-peru","ger000490","Q90038124","Kotzebue","0","Die Spanier in Peru, oder: Rollas Tod","Ein romantisches Trauerspiel in fünf Aufzügen","Tragedy","https://www.projekt-gutenberg.org/kotzebue/rollas/index.html","","","","","1794","49","false","0.8707500730388147","0.1879251700680272","2.264455782312925","rolla","9.020408163265307","4","","1794","1796","24","49","12","35","2","5","1","221","","49","0","5","49","22312","21045","1869","1530","20"
"kotzebue-graf-benjowsky","ger000488","Q1541382","Kotzebue","0","Graf Benjowsky, oder: die Verschwörung auf Kamtschatka","Ein Schauspiel in fünf Aufzügen","","https://www.projekt-gutenberg.org/kotzebue/benjowsk/index.html","","","","","1794","32","false","0.8240909966494783","0.36088709677419356","1.6834677419354838","benjowsky","11.1875","3","","1794","1795","29","32","2","30","0","1","1","179","","34","1","5","34","24844","24195","2922","1834","20"
"kotzebue-maedchenfreundschaft","ger000486","Q88636794","Kotzebue","0","Mädchenfreundschaft, oder der türkische Gesandte","Ein Lustspiel in einem Akt","Comedy","https://de.wikisource.org/wiki/Mädchenfreundschaft,_oder_der_türkische_Gesandte","Wallishausser","Wien","1805","28","1805","8","false","0.9285714285714286","0.8928571428571429","1.1071428571428572","several characters","6.25","2","1805-06-18","1805","1805","7","8","5","3","0","1","1","25","","14","0","0","14","4412","4151","485","270","0"
"kotzebue-menschenhass-und-reue","ger000142","Q1920777","Kotzebue","0","Menschenhaß und Reue","Schauspiel in fünf Aufzügen","","http://www.textgridrep.org/textgrid:r2mf.0","","","","","1788","12","false","0.768001443001443","0.6363636363636364","1.3636363636363635","der_major","7","2","","1788","1790","11","12","4","8","0","0","1","42","","51","1","5","51","24335","23659","1754","1117","0"
"kotzebue-pagenstreiche","ger000495","Q92072925","Kotzebue","0","Pagenstreiche","Eine Posse in fünf Aufzügen","Comedy","https://www.projekt-gutenberg.org/kotzebue/pagenstr/index.html","","","","","1803","16","false","0.8683441558441559","0.7916666666666666","1.2083333333333333","baron|deborah","11.875","2","","1803","1804","15","16","5","11","0","0","1","95","","66","0","5","66","22205","21227","2353","1391","69"
"kotzebue-sultan-wampum","ger000491","Q90230139","Kotzebue","0","Sultan Wampum, oder: die Wünsche","Ein orientalisches Scherzspiel mit Gesang in drei Aufzügen","Comedy","https://www.projekt-gutenberg.org/kotzebue/wampum/index.html","","","","","1791","11","false","0.8301587301587301","0.5272727272727272","1.4727272727272727","wampum","5.2727272727272725","2","","1791","1794","10","11","1","8","2","1","1","29","","36","0","3","36","13134","12591","1065","520","330"
"kotzebue-ueble-laune","ger000484","Q88089338","Kotzebue","0","Ueble Laune","Ein Schauspiel in vier Akten","","https://www.projekt-gutenberg.org/kotzebue/ueblaune/index.html","Kummer","Leipzig","1799","174","1797","15","false","0.831067821067821","0.3619047619047619","1.7428571428571429","ulrike|der_geheimderath","5.066666666666666","3","","1797","1799","11","15","2","13","0","2","1","38","","45","1","4","45","22071","21642","1833","1686","14"
"kotzebue-wer-weiss-wozu-das-gut-ist","ger000654","Q123371304","Kotzebue","0","Wer weiß wozu das gut ist","Ein Schwank in Einem Akt","Comedy","https://books.google.com/books?id=MflXAAAAcAAJ&pg=PA286-IA1","Hartmann","Leipzig","1815","66","1814","6","false","0.8333333333333334","0.6666666666666666","1.3333333333333333","steffen|kaethgen","3.3333333333333335","2","1814-11-07","1814","1815","5","6","1","5","0","0","1","10","","13","0","0","13","7156","7007","317","414","0"
"kraus-die-letzten-tage-der-menschheit","ger000480","Q1218953","Kraus","0","Die letzten Tage der Menschheit","Tragödie in fünf Akten mit Vorspiel und Epilog","Tragedy","https://projekt-gutenberg.org/authors/karl-kraus/books/die-letzten-tage-der-menschheit/","Volk und Welt","Berlin","1978","636","1919","925","false","0.8619446928874888","0.029074529074529076","2.502374061252672","several characters","26.864864864864863","8","","1964","1919","158","925","93","802","30","60","120","12425","1915/1922","220","7","5","220","186517","172530","15083","5537","2342"
"kraus-traumstueck","ger000529","Q105755902","Kraus","0","Traumstück","","","http://pi.lib.uchicago.edu/1001/cat/bib/2965704","Verlag ›Die Fackel‹","Wien – Leipzig","1923","23","1923","11","false","1","1","1","several characters","10","1","","1924","1923","10","11","0","2","9","4","1","55","1922","1","0","0","1","2927","2755","150","0","475"
"krueger-die-candidaten","ger000320","Q56448539","Krüger","0","Die Candidaten oder Die Mittel zu einem Amte zu gelangen","Ein Lustspiel in fünf Handlungen","Comedy","http://www.textgridrep.org/textgrid:r2r7.0","","","","","1747","10","false","0.8026984126984129","0.6888888888888889","1.3111111111111111","der_graf|johann","6.2","2","","1747","1748","9","10","3","7","0","0","1","31","","50","0","5","50","24673","24325","793","524","6"
"krueger-die-geistlichen-auf-dem-lande","ger000173","Q56448672","Krüger","0","Die Geistlichen auf dem Lande","Ein Lustspiel in drey Handlungen","Comedy","http://www.textgridrep.org/textgrid:r2rb.0","","","","","1743","9","false","0.8915343915343913","0.8333333333333334","1.1666666666666667","peter|frau_von_birkenhayn|herr_von_roseneck","6.666666666666667","2","","","1743","8","9","4","5","0","0","1","30","","31","0","3","31","25326","25020","774","698","2"
"kupelwieser-fierrabras","ger000438","Q201295","Kupelwieser","0","Fierrabras","Heroisch-romantische Oper in drei Akten","","http://www.textgridrep.org/textgrid:rdg3.0","","","","","1897","18","true","0.828058053058053","0.49673202614379086","1.5620915032679739","emma|die_ritter|roland","8.444444444444445","3","","1897","","14","18","6","12","0","7","1","76","","33","11","3","33","6927","6109","2147","0","780"
"kurz-prinzessin-pumphia","ger000144","Q56440109","Kurz","0","Prinzessin Pumphia","Eine Parodie in lächerlichen Versen","Comedy","http://www.textgridrep.org/textgrid:rdgt.0","","","","","1767","14","false","0.9068027210884354","0.43956043956043955","1.3103448275862069","kulican","5.714285714285714","2","","","1767","10","14","2","10","2","2","2","40","","31","0","3","31","11992","10317","2792","0","1059"
"lachmann-salome","ger000537","Q723407","Lachmann","0","Salome","Drama in einem Aufzuge","","http://www.textgridrep.org/textgrid:rdhd.0","","","","","1905","17","true","0.9169467787114847","0.6544117647058824","1.3455882352941178","erster_soldat|jochanaan","10.470588235294118","2","","1905","1905","16","17","2","15","0","0","1","89","","4","35","0","4","6253","6144","475","259","0"
"laddey-maentelchen-nach-dem-winde","ger000605","Q116200056","Laddey","0","Mäntelchen nach dem Winde","Lustspiel in einem Akt","Comedy","https://books.google.com/books?id=DdxTAAAAcAAJ&printsec=frontcover","Mäntler","Stuttgart","1871","33","1871","5","false","1","1","1","several characters","4","1","","","1871","4","5","3","2","0","0","1","10","","16","0","0","16","9080","8846","609","279","33"
"larronge-hasemanns-toechter","ger000402","Q28154527","L'Arronge","0","Hasemann's Töchter","Volksstück in 4 Akten","","http://www.textgridrep.org/textgrid:rfbt.0","Stilke","Berlin","1908","88","1877","19","false","0.8264393501235606","0.4502923976608187","1.6257309941520468","emilie","8.105263157894736","3","","1877","1879","15","19","8","11","0","1","1","77","","61","1","4","61","24052","23363","2678","1258","30"
"larronge-mein-leopold","ger000197","Q25203613","L'Arronge","0","Mein Leopold","Volksstück in 3 Akten","","http://www.textgridrep.org/textgrid:rfbx.0","Stilke","Berlin","1908","88","1873","28","false","0.8197061102689144","0.3333333333333333","1.7065527065527066","minna","9","3","","1873","1876","22","28","7","20","1","2","2","126","","61","1","6","61","23623","22813","4301","1239","68"
"lasker-schueler-die-wupper","ger000468","Q1217638","Lasker-Schüler","0","Die Wupper","Schauspiel in fünf Aufzügen","","https://www.projekt-gutenberg.org/lasker/wupper/index.html","","","","","1909","58","false","0.9122296535684631","0.455535390199637","1.5468844525105867","mutter_pius","25.96551724137931","3","","1919","1909","56","58","16","38","4","7","1","753","","6","1","5","2","16781","12128","6021","979","0"
"lasker-schueler-ichundich","ger000767","Q19520992","Lasker-Schüler","0","IchundIch","Ein Schauspiel der Else-Lasker-Schüler in Aufzügen","Tragedy","https://www.kj-skrodzki.de/Dokumente/Text_093.htm","kj-skrodzki.de","","2020","61","1941","34","false","0.8559950483402025","0.5026737967914439","1.5258467023172906","die_dichterin|marte","16.58823529411765","3","1979-11-10","1979","1980","29","34","4","24","6","4","1","282","1940/1941","7","1","5","0","12070","10952","2005","369","476"
